time,road_id,traffic_flow,prompt,target
"DatetimeIndex(['2024-01-17 01:00:00', '2024-01-17 02:00:00',
               '2024-01-17 03:00:00', '2024-01-17 04:00:00',
               '2024-01-17 05:00:00', '2024-01-17 06:00:00',
               '2024-01-17 07:00:00', '2024-01-17 08:00:00',
               '2024-01-17 09:00:00', '2024-01-17 10:00:00',
               '2024-01-17 11:00:00', '2024-01-17 12:00:00',
               '2024-01-17 13:00:00', '2024-01-17 14:00:00',
               '2024-01-17 15:00:00', '2024-01-17 16:00:00',
               '2024-01-17 17:00:00', '2024-01-17 18:00:00',
               '2024-01-17 19:00:00', '2024-01-17 20:00:00',
               '2024-01-17 21:00:00', '2024-01-17 22:00:00',
               '2024-01-17 23:00:00', '2024-01-18 00:00:00'],
              dtype='datetime64[ns]', freq='h')",B2,"[52.90675139093988, 56.34267504425172, 60.730383578322716, 72.6789700490953, 76.10611599833102, 74.54158157992686, 84.54971519092513, 73.52541814474407, 79.76414708842987, 78.71880669027232, 62.88753305055362, 57.636215006191655, 53.81296300328831, 47.967241707043364, 45.77243893089464, 33.55074750128427, 25.815876629737176, 33.71360410544311, 30.751697675010902, 44.56388139993694, 40.649465612297504, 44.82431827012305, 42.599472234633154, 42.581601965140436]","已知过去24小时交通流量为：[52.90675139093988, 56.34267504425172, 60.730383578322716, 72.6789700490953, 76.10611599833102, 74.54158157992686, 84.54971519092513, 73.52541814474407, 79.76414708842987, 78.71880669027232, 62.88753305055362, 57.636215006191655, 53.81296300328831, 47.967241707043364, 45.77243893089464, 33.55074750128427, 25.815876629737176, 33.71360410544311, 30.751697675010902, 44.56388139993694, 40.649465612297504, 44.82431827012305, 42.599472234633154, 42.581601965140436]，预测未来6小时流量为：","54, 69, 61, 46, 46, 58"
"DatetimeIndex(['2024-01-17 02:00:00', '2024-01-17 03:00:00',
               '2024-01-17 04:00:00', '2024-01-17 05:00:00',
               '2024-01-17 06:00:00', '2024-01-17 07:00:00',
               '2024-01-17 08:00:00', '2024-01-17 09:00:00',
               '2024-01-17 10:00:00', '2024-01-17 11:00:00',
               '2024-01-17 12:00:00', '2024-01-17 13:00:00',
               '2024-01-17 14:00:00', '2024-01-17 15:00:00',
               '2024-01-17 16:00:00', '2024-01-17 17:00:00',
               '2024-01-17 18:00:00', '2024-01-17 19:00:00',
               '2024-01-17 20:00:00', '2024-01-17 21:00:00',
               '2024-01-17 22:00:00', '2024-01-17 23:00:00',
               '2024-01-18 00:00:00', '2024-01-18 01:00:00'],
              dtype='datetime64[ns]', freq='h')",B2,"[121.83312592123656, 123.78000040657003, 136.3333869989508, 139.89813507378636, 152.1451941535556, 151.23457424044886, 142.60400645892025, 138.14726618238964, 143.36764225752177, 129.4193955558973, 132.55719347983478, 125.97632897127684, 117.88731573694503, 125.73814356952832, 111.87253735124567, 103.3448121019513, 109.53131802793197, 105.41713372536567, 109.68833225909944, 105.57450820602291, 110.7052331130556, 124.30891230180086, 115.77923465953315, 129.4680727450812]","已知过去24小时交通流量为：[121.83312592123656, 123.78000040657003, 136.3333869989508, 139.89813507378636, 152.1451941535556, 151.23457424044886, 142.60400645892025, 138.14726618238964, 143.36764225752177, 129.4193955558973, 132.55719347983478, 125.97632897127684, 117.88731573694503, 125.73814356952832, 111.87253735124567, 103.3448121019513, 109.53131802793197, 105.41713372536567, 109.68833225909944, 105.57450820602291, 110.7052331130556, 124.30891230180086, 115.77923465953315, 129.4680727450812]，预测未来6小时流量为：","128, 140, 137, 114, 98, 124"
"DatetimeIndex(['2024-01-17 03:00:00', '2024-01-17 04:00:00',
               '2024-01-17 05:00:00', '2024-01-17 06:00:00',
               '2024-01-17 07:00:00', '2024-01-17 08:00:00',
               '2024-01-17 09:00:00', '2024-01-17 10:00:00',
               '2024-01-17 11:00:00', '2024-01-17 12:00:00',
               '2024-01-17 13:00:00', '2024-01-17 14:00:00',
               '2024-01-17 15:00:00', '2024-01-17 16:00:00',
               '2024-01-17 17:00:00', '2024-01-17 18:00:00',
               '2024-01-17 19:00:00', '2024-01-17 20:00:00',
               '2024-01-17 21:00:00', '2024-01-17 22:00:00',
               '2024-01-17 23:00:00', '2024-01-18 00:00:00',
               '2024-01-18 01:00:00', '2024-01-18 02:00:00'],
              dtype='datetime64[ns]', freq='h')",C3,"[118.69081329879133, 121.22607868740579, 133.45530289523464, 132.4890632260581, 136.1833150581038, 133.2468311601968, 147.50670079400132, 126.72547635153632, 129.27486197064454, 122.7774230104566, 124.53543494534931, 117.29698467278544, 108.682187835457, 101.11376846796028, 97.28430042547052, 92.76326790502516, 92.76717622394513, 87.10365948778445, 93.95354456164345, 101.21124972488293, 98.81461582750889, 104.58202165610446, 115.43098872367963, 121.19024061733472]","已知过去24小时交通流量为：[118.69081329879133, 121.22607868740579, 133.45530289523464, 132.4890632260581, 136.1833150581038, 133.2468311601968, 147.50670079400132, 126.72547635153632, 129.27486197064454, 122.7774230104566, 124.53543494534931, 117.29698467278544, 108.682187835457, 101.11376846796028, 97.28430042547052, 92.76326790502516, 92.76717622394513, 87.10365948778445, 93.95354456164345, 101.21124972488293, 98.81461582750889, 104.58202165610446, 115.43098872367963, 121.19024061733472]，预测未来6小时流量为：","111, 124, 128, 104, 98, 120"
"DatetimeIndex(['2024-01-17 04:00:00', '2024-01-17 05:00:00',
               '2024-01-17 06:00:00', '2024-01-17 07:00:00',
               '2024-01-17 08:00:00', '2024-01-17 09:00:00',
               '2024-01-17 10:00:00', '2024-01-17 11:00:00',
               '2024-01-17 12:00:00', '2024-01-17 13:00:00',
               '2024-01-17 14:00:00', '2024-01-17 15:00:00',
               '2024-01-17 16:00:00', '2024-01-17 17:00:00',
               '2024-01-17 18:00:00', '2024-01-17 19:00:00',
               '2024-01-17 20:00:00', '2024-01-17 21:00:00',
               '2024-01-17 22:00:00', '2024-01-17 23:00:00',
               '2024-01-18 00:00:00', '2024-01-18 01:00:00',
               '2024-01-18 02:00:00', '2024-01-18 03:00:00'],
              dtype='datetime64[ns]', freq='h')",C3,"[79.40158811865862, 87.45599649303904, 92.38936846470035, 87.83380709226432, 99.91574253549393, 107.47605177815704, 102.54789521199554, 98.87594521949242, 98.51757420007152, 91.4294778409514, 79.49065940387752, 92.8467725905295, 84.61106103400535, 74.29016472662617, 64.12140745892279, 59.95025705217745, 58.73216417093994, 70.07995643017526, 66.19992152517736, 61.69425364637883, 76.69021182167882, 63.675575782588005, 80.23451903606413, 69.56963988759478]","已知过去24小时交通流量为：[79.40158811865862, 87.45599649303904, 92.38936846470035, 87.83380709226432, 99.91574253549393, 107.47605177815704, 102.54789521199554, 98.87594521949242, 98.51757420007152, 91.4294778409514, 79.49065940387752, 92.8467725905295, 84.61106103400535, 74.29016472662617, 64.12140745892279, 59.95025705217745, 58.73216417093994, 70.07995643017526, 66.19992152517736, 61.69425364637883, 76.69021182167882, 63.675575782588005, 80.23451903606413, 69.56963988759478]，预测未来6小时流量为：","91, 98, 93, 64, 57, 85"
"DatetimeIndex(['2024-01-17 05:00:00', '2024-01-17 06:00:00',
               '2024-01-17 07:00:00', '2024-01-17 08:00:00',
               '2024-01-17 09:00:00', '2024-01-17 10:00:00',
               '2024-01-17 11:00:00', '2024-01-17 12:00:00',
               '2024-01-17 13:00:00', '2024-01-17 14:00:00',
               '2024-01-17 15:00:00', '2024-01-17 16:00:00',
               '2024-01-17 17:00:00', '2024-01-17 18:00:00',
               '2024-01-17 19:00:00', '2024-01-17 20:00:00',
               '2024-01-17 21:00:00', '2024-01-17 22:00:00',
               '2024-01-17 23:00:00', '2024-01-18 00:00:00',
               '2024-01-18 01:00:00', '2024-01-18 02:00:00',
               '2024-01-18 03:00:00', '2024-01-18 04:00:00'],
              dtype='datetime64[ns]', freq='h')",B2,"[187.5679234231653, 178.76734395452917, 194.92684150294033, 193.38455549411, 203.48917985510772, 205.66950931382976, 201.18026221010828, 200.90507350657884, 202.49664452153783, 190.9056392709864, 198.2480024663798, 190.326571845751, 191.9372533398953, 178.89444658254047, 172.8055175243156, 167.44860504189407, 159.38860348487515, 167.03054964413474, 160.74427568982537, 169.87469579244112, 177.98780659649327, 169.18619467860327, 172.748167998892, 177.44942302380406]","已知过去24小时交通流量为：[187.5679234231653, 178.76734395452917, 194.92684150294033, 193.38455549411, 203.48917985510772, 205.66950931382976, 201.18026221010828, 200.90507350657884, 202.49664452153783, 190.9056392709864, 198.2480024663798, 190.326571845751, 191.9372533398953, 178.89444658254047, 172.8055175243156, 167.44860504189407, 159.38860348487515, 167.03054964413474, 160.74427568982537, 169.87469579244112, 177.98780659649327, 169.18619467860327, 172.748167998892, 177.44942302380406]，预测未来6小时流量为：","174, 199, 193, 181, 169, 183"
"DatetimeIndex(['2024-01-17 06:00:00', '2024-01-17 07:00:00',
               '2024-01-17 08:00:00', '2024-01-17 09:00:00',
               '2024-01-17 10:00:00', '2024-01-17 11:00:00',
               '2024-01-17 12:00:00', '2024-01-17 13:00:00',
               '2024-01-17 14:00:00', '2024-01-17 15:00:00',
               '2024-01-17 16:00:00', '2024-01-17 17:00:00',
               '2024-01-17 18:00:00', '2024-01-17 19:00:00',
               '2024-01-17 20:00:00', '2024-01-17 21:00:00',
               '2024-01-17 22:00:00', '2024-01-17 23:00:00',
               '2024-01-18 00:00:00', '2024-01-18 01:00:00',
               '2024-01-18 02:00:00', '2024-01-18 03:00:00',
               '2024-01-18 04:00:00', '2024-01-18 05:00:00'],
              dtype='datetime64[ns]', freq='h')",B2,"[67.97140932960772, 70.4396280481312, 66.39643944894432, 77.03237392768082, 86.3686261369634, 78.87143563640848, 80.3151709932645, 77.31209715099875, 75.2389332250885, 80.49821595444105, 61.671518942460835, 58.00620412809711, 65.8340345612497, 63.93893212317598, 52.70537277880877, 46.88790439793853, 36.738659093352815, 37.45387754114743, 37.40644930524668, 34.83576990344781, 34.98674724304614, 49.99079463892477, 46.49853496113392, 62.01271460686855]","已知过去24小时交通流量为：[67.97140932960772, 70.4396280481312, 66.39643944894432, 77.03237392768082, 86.3686261369634, 78.87143563640848, 80.3151709932645, 77.31209715099875, 75.2389332250885, 80.49821595444105, 61.671518942460835, 58.00620412809711, 65.8340345612497, 63.93893212317598, 52.70537277880877, 46.88790439793853, 36.738659093352815, 37.45387754114743, 37.40644930524668, 34.83576990344781, 34.98674724304614, 49.99079463892477, 46.49853496113392, 62.01271460686855]，预测未来6小时流量为：","67, 84, 64, 49, 35, 68"
"DatetimeIndex(['2024-01-17 07:00:00', '2024-01-17 08:00:00',
               '2024-01-17 09:00:00', '2024-01-17 10:00:00',
               '2024-01-17 11:00:00', '2024-01-17 12:00:00',
               '2024-01-17 13:00:00', '2024-01-17 14:00:00',
               '2024-01-17 15:00:00', '2024-01-17 16:00:00',
               '2024-01-17 17:00:00', '2024-01-17 18:00:00',
               '2024-01-17 19:00:00', '2024-01-17 20:00:00',
               '2024-01-17 21:00:00', '2024-01-17 22:00:00',
               '2024-01-17 23:00:00', '2024-01-18 00:00:00',
               '2024-01-18 01:00:00', '2024-01-18 02:00:00',
               '2024-01-18 03:00:00', '2024-01-18 04:00:00',
               '2024-01-18 05:00:00', '2024-01-18 06:00:00'],
              dtype='datetime64[ns]', freq='h')",C3,"[102.7913640480006, 122.99960024918153, 116.75991513944602, 129.50486216763858, 125.70299424824245, 139.79250398252046, 126.28223477535876, 121.72313703296156, 127.65948736703626, 116.70456382996744, 123.24389515069889, 109.02737082846679, 110.01142282095698, 103.28406975069865, 91.37196964729317, 85.22037749325719, 91.67268297496199, 88.48501934424053, 96.16974342671203, 95.08490273042206, 90.8704012394643, 94.82236883183243, 112.45384119600358, 102.75585084725287]","已知过去24小时交通流量为：[102.7913640480006, 122.99960024918153, 116.75991513944602, 129.50486216763858, 125.70299424824245, 139.79250398252046, 126.28223477535876, 121.72313703296156, 127.65948736703626, 116.70456382996744, 123.24389515069889, 109.02737082846679, 110.01142282095698, 103.28406975069865, 91.37196964729317, 85.22037749325719, 91.67268297496199, 88.48501934424053, 96.16974342671203, 95.08490273042206, 90.8704012394643, 94.82236883183243, 112.45384119600358, 102.75585084725287]，预测未来6小时流量为：","107, 137, 120, 97, 88, 109"
"DatetimeIndex(['2024-01-17 08:00:00', '2024-01-17 09:00:00',
               '2024-01-17 10:00:00', '2024-01-17 11:00:00',
               '2024-01-17 12:00:00', '2024-01-17 13:00:00',
               '2024-01-17 14:00:00', '2024-01-17 15:00:00',
               '2024-01-17 16:00:00', '2024-01-17 17:00:00',
               '2024-01-17 18:00:00', '2024-01-17 19:00:00',
               '2024-01-17 20:00:00', '2024-01-17 21:00:00',
               '2024-01-17 22:00:00', '2024-01-17 23:00:00',
               '2024-01-18 00:00:00', '2024-01-18 01:00:00',
               '2024-01-18 02:00:00', '2024-01-18 03:00:00',
               '2024-01-18 04:00:00', '2024-01-18 05:00:00',
               '2024-01-18 06:00:00', '2024-01-18 07:00:00'],
              dtype='datetime64[ns]', freq='h')",B2,"[67.27511707658952, 74.58504277646426, 77.78556545820712, 88.41273308041342, 85.23798129054687, 92.28361720848712, 94.4756060607662, 87.29743734511759, 83.35309202592637, 96.46927164192974, 74.81338668817375, 73.0776264485414, 72.45564426104838, 68.83573944344344, 59.07706124392909, 58.857765750774654, 39.16753345535767, 53.14154896381063, 48.141838747822575, 54.88540794429616, 57.26699004284679, 61.27546703271945, 58.99989887773518, 69.35788502303991]","已知过去24小时交通流量为：[67.27511707658952, 74.58504277646426, 77.78556545820712, 88.41273308041342, 85.23798129054687, 92.28361720848712, 94.4756060607662, 87.29743734511759, 83.35309202592637, 96.46927164192974, 74.81338668817375, 73.0776264485414, 72.45564426104838, 68.83573944344344, 59.07706124392909, 58.857765750774654, 39.16753345535767, 53.14154896381063, 48.141838747822575, 54.88540794429616, 57.26699004284679, 61.27546703271945, 58.99989887773518, 69.35788502303991]，预测未来6小时流量为：","72, 95, 89, 64, 49, 75"
"DatetimeIndex(['2024-01-17 09:00:00', '2024-01-17 10:00:00',
               '2024-01-17 11:00:00', '2024-01-17 12:00:00',
               '2024-01-17 13:00:00', '2024-01-17 14:00:00',
               '2024-01-17 15:00:00', '2024-01-17 16:00:00',
               '2024-01-17 17:00:00', '2024-01-17 18:00:00',
               '2024-01-17 19:00:00', '2024-01-17 20:00:00',
               '2024-01-17 21:00:00', '2024-01-17 22:00:00',
               '2024-01-17 23:00:00', '2024-01-18 00:00:00',
               '2024-01-18 01:00:00', '2024-01-18 02:00:00',
               '2024-01-18 03:00:00', '2024-01-18 04:00:00',
               '2024-01-18 05:00:00', '2024-01-18 06:00:00',
               '2024-01-18 07:00:00', '2024-01-18 08:00:00'],
              dtype='datetime64[ns]', freq='h')",A1,"[52.35415908959011, 64.63513890707854, 58.81358034862562, 68.51874792409089, 69.70137298009517, 85.04388224312102, 76.24448798863227, 76.36365143850742, 74.64845050034128, 70.76620515261058, 59.40711550838345, 53.77922812758264, 50.61671766240677, 45.0299540473769, 43.779870383376185, 40.36747984556831, 35.03557253486048, 45.19661040715933, 39.82753483312649, 33.86152714748436, 45.30454952220091, 42.26152149739275, 46.60659123882393, 45.261341632813995]","已知过去24小时交通流量为：[52.35415908959011, 64.63513890707854, 58.81358034862562, 68.51874792409089, 69.70137298009517, 85.04388224312102, 76.24448798863227, 76.36365143850742, 74.64845050034128, 70.76620515261058, 59.40711550838345, 53.77922812758264, 50.61671766240677, 45.0299540473769, 43.779870383376185, 40.36747984556831, 35.03557253486048, 45.19661040715933, 39.82753483312649, 33.86152714748436, 45.30454952220091, 42.26152149739275, 46.60659123882393, 45.261341632813995]，预测未来6小时流量为：","54, 80, 63, 47, 38, 51"
"DatetimeIndex(['2024-01-17 10:00:00', '2024-01-17 11:00:00',
               '2024-01-17 12:00:00', '2024-01-17 13:00:00',
               '2024-01-17 14:00:00', '2024-01-17 15:00:00',
               '2024-01-17 16:00:00', '2024-01-17 17:00:00',
               '2024-01-17 18:00:00', '2024-01-17 19:00:00',
               '2024-01-17 20:00:00', '2024-01-17 21:00:00',
               '2024-01-17 22:00:00', '2024-01-17 23:00:00',
               '2024-01-18 00:00:00', '2024-01-18 01:00:00',
               '2024-01-18 02:00:00', '2024-01-18 03:00:00',
               '2024-01-18 04:00:00', '2024-01-18 05:00:00',
               '2024-01-18 06:00:00', '2024-01-18 07:00:00',
               '2024-01-18 08:00:00', '2024-01-18 09:00:00'],
              dtype='datetime64[ns]', freq='h')",B2,"[112.923019356352, 134.1755159309399, 136.40108701433252, 142.0305795410589, 153.48945316555336, 150.9733595561817, 154.8243091564807, 150.0606699892793, 142.70063775423094, 150.01061564631976, 141.41195514726482, 133.5514527200712, 127.4692167430756, 121.49871677995864, 115.01772016695026, 111.39065596557064, 100.72678712140099, 111.81122853853672, 113.6849729681589, 113.25194221453926, 122.04251211484925, 123.12724915610455, 120.1943025788411, 126.64486865807191]","已知过去24小时交通流量为：[112.923019356352, 134.1755159309399, 136.40108701433252, 142.0305795410589, 153.48945316555336, 150.9733595561817, 154.8243091564807, 150.0606699892793, 142.70063775423094, 150.01061564631976, 141.41195514726482, 133.5514527200712, 127.4692167430756, 121.49871677995864, 115.01772016695026, 111.39065596557064, 100.72678712140099, 111.81122853853672, 113.6849729681589, 113.25194221453926, 122.04251211484925, 123.12724915610455, 120.1943025788411, 126.64486865807191]，预测未来6小时流量为：","133, 149, 145, 115, 115, 133"
"DatetimeIndex(['2024-01-17 11:00:00', '2024-01-17 12:00:00',
               '2024-01-17 13:00:00', '2024-01-17 14:00:00',
               '2024-01-17 15:00:00', '2024-01-17 16:00:00',
               '2024-01-17 17:00:00', '2024-01-17 18:00:00',
               '2024-01-17 19:00:00', '2024-01-17 20:00:00',
               '2024-01-17 21:00:00', '2024-01-17 22:00:00',
               '2024-01-17 23:00:00', '2024-01-18 00:00:00',
               '2024-01-18 01:00:00', '2024-01-18 02:00:00',
               '2024-01-18 03:00:00', '2024-01-18 04:00:00',
               '2024-01-18 05:00:00', '2024-01-18 06:00:00',
               '2024-01-18 07:00:00', '2024-01-18 08:00:00',
               '2024-01-18 09:00:00', '2024-01-18 10:00:00'],
              dtype='datetime64[ns]', freq='h')",C3,"[138.49204524334806, 138.90676422059406, 147.73448616805652, 139.9165194705236, 148.18648983473474, 145.8925303623089, 155.47459256601266, 151.83854488266843, 143.88308934694564, 147.71148781866282, 141.98139647537124, 133.24563948066745, 131.55363823439424, 131.688573655735, 116.63111207829517, 115.23771071233956, 111.110148415453, 113.35756352354915, 100.93688939285694, 106.98882689393756, 115.81821574972916, 123.52470860156201, 132.98432688995243, 124.39349265580714]","已知过去24小时交通流量为：[138.49204524334806, 138.90676422059406, 147.73448616805652, 139.9165194705236, 148.18648983473474, 145.8925303623089, 155.47459256601266, 151.83854488266843, 143.88308934694564, 147.71148781866282, 141.98139647537124, 133.24563948066745, 131.55363823439424, 131.688573655735, 116.63111207829517, 115.23771071233956, 111.110148415453, 113.35756352354915, 100.93688939285694, 106.98882689393756, 115.81821574972916, 123.52470860156201, 132.98432688995243, 124.39349265580714]，预测未来6小时流量为：","122, 145, 142, 121, 107, 120"
"DatetimeIndex(['2024-01-17 12:00:00', '2024-01-17 13:00:00',
               '2024-01-17 14:00:00', '2024-01-17 15:00:00',
               '2024-01-17 16:00:00', '2024-01-17 17:00:00',
               '2024-01-17 18:00:00', '2024-01-17 19:00:00',
               '2024-01-17 20:00:00', '2024-01-17 21:00:00',
               '2024-01-17 22:00:00', '2024-01-17 23:00:00',
               '2024-01-18 00:00:00', '2024-01-18 01:00:00',
               '2024-01-18 02:00:00', '2024-01-18 03:00:00',
               '2024-01-18 04:00:00', '2024-01-18 05:00:00',
               '2024-01-18 06:00:00', '2024-01-18 07:00:00',
               '2024-01-18 08:00:00', '2024-01-18 09:00:00',
               '2024-01-18 10:00:00', '2024-01-18 11:00:00'],
              dtype='datetime64[ns]', freq='h')",C3,"[100.51742151350994, 118.17964580548364, 106.62567906863836, 111.99128527263103, 116.41249222224762, 110.92137331869252, 121.41460273229005, 116.73279305231142, 114.83668889036824, 106.60556779953822, 109.1881579170026, 107.97112788035221, 86.52374160447162, 96.59853352962907, 89.69701295255129, 85.85863333298916, 88.31981865476007, 75.26441360917151, 83.3926614824873, 86.43506597196983, 80.93897012462385, 91.54973259784468, 96.95222147597318, 107.9755594085508]","已知过去24小时交通流量为：[100.51742151350994, 118.17964580548364, 106.62567906863836, 111.99128527263103, 116.41249222224762, 110.92137331869252, 121.41460273229005, 116.73279305231142, 114.83668889036824, 106.60556779953822, 109.1881579170026, 107.97112788035221, 86.52374160447162, 96.59853352962907, 89.69701295255129, 85.85863333298916, 88.31981865476007, 75.26441360917151, 83.3926614824873, 86.43506597196983, 80.93897012462385, 91.54973259784468, 96.95222147597318, 107.9755594085508]，预测未来6小时流量为：","109, 124, 116, 83, 85, 108"
"DatetimeIndex(['2024-01-17 13:00:00', '2024-01-17 14:00:00',
               '2024-01-17 15:00:00', '2024-01-17 16:00:00',
               '2024-01-17 17:00:00', '2024-01-17 18:00:00',
               '2024-01-17 19:00:00', '2024-01-17 20:00:00',
               '2024-01-17 21:00:00', '2024-01-17 22:00:00',
               '2024-01-17 23:00:00', '2024-01-18 00:00:00',
               '2024-01-18 01:00:00', '2024-01-18 02:00:00',
               '2024-01-18 03:00:00', '2024-01-18 04:00:00',
               '2024-01-18 05:00:00', '2024-01-18 06:00:00',
               '2024-01-18 07:00:00', '2024-01-18 08:00:00',
               '2024-01-18 09:00:00', '2024-01-18 10:00:00',
               '2024-01-18 11:00:00', '2024-01-18 12:00:00'],
              dtype='datetime64[ns]', freq='h')",B2,"[177.7695499663674, 181.6694639893176, 191.74381209636525, 192.2585151199641, 186.98185540724378, 205.13226782126634, 198.54985821415937, 198.69600759444475, 205.5181891570414, 188.22573937049881, 180.78131224029076, 186.21284463981678, 181.01776771035074, 167.10895280039253, 169.96124355890728, 162.72684522572914, 158.15685240070343, 157.30480824949228, 157.52706433511378, 160.45325809183663, 168.1150977472767, 178.36952458675424, 178.68633721080982, 174.11464524665135]","已知过去24小时交通流量为：[177.7695499663674, 181.6694639893176, 191.74381209636525, 192.2585151199641, 186.98185540724378, 205.13226782126634, 198.54985821415937, 198.69600759444475, 205.5181891570414, 188.22573937049881, 180.78131224029076, 186.21284463981678, 181.01776771035074, 167.10895280039253, 169.96124355890728, 162.72684522572914, 158.15685240070343, 157.30480824949228, 157.52706433511378, 160.45325809183663, 168.1150977472767, 178.36952458675424, 178.68633721080982, 174.11464524665135]，预测未来6小时流量为：","187, 192, 191, 175, 159, 180"
"DatetimeIndex(['2024-01-17 14:00:00', '2024-01-17 15:00:00',
               '2024-01-17 16:00:00', '2024-01-17 17:00:00',
               '2024-01-17 18:00:00', '2024-01-17 19:00:00',
               '2024-01-17 20:00:00', '2024-01-17 21:00:00',
               '2024-01-17 22:00:00', '2024-01-17 23:00:00',
               '2024-01-18 00:00:00', '2024-01-18 01:00:00',
               '2024-01-18 02:00:00', '2024-01-18 03:00:00',
               '2024-01-18 04:00:00', '2024-01-18 05:00:00',
               '2024-01-18 06:00:00', '2024-01-18 07:00:00',
               '2024-01-18 08:00:00', '2024-01-18 09:00:00',
               '2024-01-18 10:00:00', '2024-01-18 11:00:00',
               '2024-01-18 12:00:00', '2024-01-18 13:00:00'],
              dtype='datetime64[ns]', freq='h')",B2,"[63.894718252851874, 72.62249677797955, 70.17498088533534, 87.87791187722449, 89.07840703897892, 79.19814423762595, 80.74098657157384, 87.63884143619023, 93.07949434548071, 85.97381864404628, 75.06926389772117, 68.60139728518512, 68.67777042293508, 52.50862269305659, 47.34622900998006, 49.99367782085697, 48.311413463403724, 44.037323211202, 55.200017601737244, 44.50134074587217, 56.462953969094926, 58.09383898065925, 62.26615887493564, 61.94245086463461]","已知过去24小时交通流量为：[63.894718252851874, 72.62249677797955, 70.17498088533534, 87.87791187722449, 89.07840703897892, 79.19814423762595, 80.74098657157384, 87.63884143619023, 93.07949434548071, 85.97381864404628, 75.06926389772117, 68.60139728518512, 68.67777042293508, 52.50862269305659, 47.34622900998006, 49.99367782085697, 48.311413463403724, 44.037323211202, 55.200017601737244, 44.50134074587217, 56.462953969094926, 58.09383898065925, 62.26615887493564, 61.94245086463461]，预测未来6小时流量为：","62, 89, 82, 60, 52, 76"
"DatetimeIndex(['2024-01-17 15:00:00', '2024-01-17 16:00:00',
               '2024-01-17 17:00:00', '2024-01-17 18:00:00',
               '2024-01-17 19:00:00', '2024-01-17 20:00:00',
               '2024-01-17 21:00:00', '2024-01-17 22:00:00',
               '2024-01-17 23:00:00', '2024-01-18 00:00:00',
               '2024-01-18 01:00:00', '2024-01-18 02:00:00',
               '2024-01-18 03:00:00', '2024-01-18 04:00:00',
               '2024-01-18 05:00:00', '2024-01-18 06:00:00',
               '2024-01-18 07:00:00', '2024-01-18 08:00:00',
               '2024-01-18 09:00:00', '2024-01-18 10:00:00',
               '2024-01-18 11:00:00', '2024-01-18 12:00:00',
               '2024-01-18 13:00:00', '2024-01-18 14:00:00'],
              dtype='datetime64[ns]', freq='h')",A1,"[152.69098838458763, 167.99452275361782, 166.09018791278504, 166.53739827060295, 176.0127040397057, 173.38220117606474, 179.8132221891464, 185.6721121743411, 172.258599915685, 165.56264791210495, 167.54478916567197, 159.6768744554287, 154.5105074484759, 146.56270098313908, 146.3715080196159, 143.14706356993818, 144.01419682947915, 136.84579444230326, 140.12394184719045, 131.13302648813288, 132.69767324118027, 148.12327636378268, 147.76833939566512, 148.0419367781619]","已知过去24小时交通流量为：[152.69098838458763, 167.99452275361782, 166.09018791278504, 166.53739827060295, 176.0127040397057, 173.38220117606474, 179.8132221891464, 185.6721121743411, 172.258599915685, 165.56264791210495, 167.54478916567197, 159.6768744554287, 154.5105074484759, 146.56270098313908, 146.3715080196159, 143.14706356993818, 144.01419682947915, 136.84579444230326, 140.12394184719045, 131.13302648813288, 132.69767324118027, 148.12327636378268, 147.76833939566512, 148.0419367781619]，预测未来6小时流量为：","156, 175, 167, 156, 138, 149"
"DatetimeIndex(['2024-01-17 16:00:00', '2024-01-17 17:00:00',
               '2024-01-17 18:00:00', '2024-01-17 19:00:00',
               '2024-01-17 20:00:00', '2024-01-17 21:00:00',
               '2024-01-17 22:00:00', '2024-01-17 23:00:00',
               '2024-01-18 00:00:00', '2024-01-18 01:00:00',
               '2024-01-18 02:00:00', '2024-01-18 03:00:00',
               '2024-01-18 04:00:00', '2024-01-18 05:00:00',
               '2024-01-18 06:00:00', '2024-01-18 07:00:00',
               '2024-01-18 08:00:00', '2024-01-18 09:00:00',
               '2024-01-18 10:00:00', '2024-01-18 11:00:00',
               '2024-01-18 12:00:00', '2024-01-18 13:00:00',
               '2024-01-18 14:00:00', '2024-01-18 15:00:00'],
              dtype='datetime64[ns]', freq='h')",C3,"[182.69249241779934, 183.08957571183603, 182.08821464852204, 190.8858182852307, 197.8352063959695, 193.15133351692495, 197.6010815445068, 194.2689677566683, 193.57368844418852, 188.02657751648428, 187.10172473336112, 181.7268599358287, 182.13561783530633, 164.78511387435765, 162.02754387331925, 160.40884420547076, 161.36505213978603, 155.5140518299945, 164.80991580317541, 163.1704773732961, 164.28202014498478, 163.755946672486, 166.93626346673503, 180.97473861435762]","已知过去24小时交通流量为：[182.69249241779934, 183.08957571183603, 182.08821464852204, 190.8858182852307, 197.8352063959695, 193.15133351692495, 197.6010815445068, 194.2689677566683, 193.57368844418852, 188.02657751648428, 187.10172473336112, 181.7268599358287, 182.13561783530633, 164.78511387435765, 162.02754387331925, 160.40884420547076, 161.36505213978603, 155.5140518299945, 164.80991580317541, 163.1704773732961, 164.28202014498478, 163.755946672486, 166.93626346673503, 180.97473861435762]，预测未来6小时流量为：","189, 197, 188, 167, 161, 180"
