time,road_id,traffic_flow,prompt,target
"DatetimeIndex(['2024-01-19 04:00:00', '2024-01-19 05:00:00',
               '2024-01-19 06:00:00', '2024-01-19 07:00:00',
               '2024-01-19 08:00:00', '2024-01-19 09:00:00',
               '2024-01-19 10:00:00', '2024-01-19 11:00:00',
               '2024-01-19 12:00:00', '2024-01-19 13:00:00',
               '2024-01-19 14:00:00', '2024-01-19 15:00:00',
               '2024-01-19 16:00:00', '2024-01-19 17:00:00',
               '2024-01-19 18:00:00', '2024-01-19 19:00:00',
               '2024-01-19 20:00:00', '2024-01-19 21:00:00',
               '2024-01-19 22:00:00', '2024-01-19 23:00:00',
               '2024-01-20 00:00:00', '2024-01-20 01:00:00',
               '2024-01-20 02:00:00', '2024-01-20 03:00:00'],
              dtype='datetime64[ns]', freq='h')",C3,"[158.53440023583994, 151.96198941006364, 149.73740538154368, 157.54951584441355, 164.20199496624497, 158.7707780319195, 161.79535565783092, 170.51477317310196, 168.56122353414264, 159.10373559498936, 150.72019044008817, 150.1578219024199, 144.5303753690488, 133.6569770682808, 139.73684366560965, 140.7269759674589, 133.37803038388714, 131.1903565544889, 132.1059344853614, 126.37896502076997, 134.09110167289094, 137.39954014166145, 143.66714143585708, 150.69977514243874]","已知过去24小时交通流量为：[158.53440023583994, 151.96198941006364, 149.73740538154368, 157.54951584441355, 164.20199496624497, 158.7707780319195, 161.79535565783092, 170.51477317310196, 168.56122353414264, 159.10373559498936, 150.72019044008817, 150.1578219024199, 144.5303753690488, 133.6569770682808, 139.73684366560965, 140.7269759674589, 133.37803038388714, 131.1903565544889, 132.1059344853614, 126.37896502076997, 134.09110167289094, 137.39954014166145, 143.66714143585708, 150.69977514243874]，预测未来6小时流量为：","146, 174, 150, 141, 130, 150"
"DatetimeIndex(['2024-01-19 05:00:00', '2024-01-19 06:00:00',
               '2024-01-19 07:00:00', '2024-01-19 08:00:00',
               '2024-01-19 09:00:00', '2024-01-19 10:00:00',
               '2024-01-19 11:00:00', '2024-01-19 12:00:00',
               '2024-01-19 13:00:00', '2024-01-19 14:00:00',
               '2024-01-19 15:00:00', '2024-01-19 16:00:00',
               '2024-01-19 17:00:00', '2024-01-19 18:00:00',
               '2024-01-19 19:00:00', '2024-01-19 20:00:00',
               '2024-01-19 21:00:00', '2024-01-19 22:00:00',
               '2024-01-19 23:00:00', '2024-01-20 00:00:00',
               '2024-01-20 01:00:00', '2024-01-20 02:00:00',
               '2024-01-20 03:00:00', '2024-01-20 04:00:00'],
              dtype='datetime64[ns]', freq='h')",A1,"[74.21293704177228, 81.74505729705257, 93.03896134093284, 93.73404641435855, 95.1469081656971, 86.9326730509005, 100.5377800795673, 96.41693099431487, 96.24038507805574, 94.23895787230776, 87.51444284183891, 83.38931289639591, 69.33076063296896, 66.53469933081986, 65.21699859248463, 52.869905350050274, 58.819025593708666, 46.48983415641365, 57.293320385188146, 63.02065432337502, 62.69433814124054, 73.93253143028576, 68.98229891172927, 80.23087301191602]","已知过去24小时交通流量为：[74.21293704177228, 81.74505729705257, 93.03896134093284, 93.73404641435855, 95.1469081656971, 86.9326730509005, 100.5377800795673, 96.41693099431487, 96.24038507805574, 94.23895787230776, 87.51444284183891, 83.38931289639591, 69.33076063296896, 66.53469933081986, 65.21699859248463, 52.869905350050274, 58.819025593708666, 46.48983415641365, 57.293320385188146, 63.02065432337502, 62.69433814124054, 73.93253143028576, 68.98229891172927, 80.23087301191602]，预测未来6小时流量为：","79, 102, 85, 80, 59, 79"
"DatetimeIndex(['2024-01-19 06:00:00', '2024-01-19 07:00:00',
               '2024-01-19 08:00:00', '2024-01-19 09:00:00',
               '2024-01-19 10:00:00', '2024-01-19 11:00:00',
               '2024-01-19 12:00:00', '2024-01-19 13:00:00',
               '2024-01-19 14:00:00', '2024-01-19 15:00:00',
               '2024-01-19 16:00:00', '2024-01-19 17:00:00',
               '2024-01-19 18:00:00', '2024-01-19 19:00:00',
               '2024-01-19 20:00:00', '2024-01-19 21:00:00',
               '2024-01-19 22:00:00', '2024-01-19 23:00:00',
               '2024-01-20 00:00:00', '2024-01-20 01:00:00',
               '2024-01-20 02:00:00', '2024-01-20 03:00:00',
               '2024-01-20 04:00:00', '2024-01-20 05:00:00'],
              dtype='datetime64[ns]', freq='h')",C3,"[134.91301221165276, 128.76716825976217, 142.82304301718324, 152.6419720225289, 151.41602520233104, 143.36836282446052, 155.44495652427946, 148.28361388075047, 144.36235066302552, 140.31211838875822, 140.41332340091878, 142.4133538547099, 122.09181577738056, 130.60174062165206, 107.75222780074856, 110.7849052476553, 111.70321273617746, 114.54368069132961, 113.82435671499132, 122.43680347199704, 114.57599364036278, 120.40043470784919, 124.73146710316512, 124.93402799100481]","已知过去24小时交通流量为：[134.91301221165276, 128.76716825976217, 142.82304301718324, 152.6419720225289, 151.41602520233104, 143.36836282446052, 155.44495652427946, 148.28361388075047, 144.36235066302552, 140.31211838875822, 140.41332340091878, 142.4133538547099, 122.09181577738056, 130.60174062165206, 107.75222780074856, 110.7849052476553, 111.70321273617746, 114.54368069132961, 113.82435671499132, 122.43680347199704, 114.57599364036278, 120.40043470784919, 124.73146710316512, 124.93402799100481]，预测未来6小时流量为：","125, 148, 136, 122, 119, 130"
"DatetimeIndex(['2024-01-19 07:00:00', '2024-01-19 08:00:00',
               '2024-01-19 09:00:00', '2024-01-19 10:00:00',
               '2024-01-19 11:00:00', '2024-01-19 12:00:00',
               '2024-01-19 13:00:00', '2024-01-19 14:00:00',
               '2024-01-19 15:00:00', '2024-01-19 16:00:00',
               '2024-01-19 17:00:00', '2024-01-19 18:00:00',
               '2024-01-19 19:00:00', '2024-01-19 20:00:00',
               '2024-01-19 21:00:00', '2024-01-19 22:00:00',
               '2024-01-19 23:00:00', '2024-01-20 00:00:00',
               '2024-01-20 01:00:00', '2024-01-20 02:00:00',
               '2024-01-20 03:00:00', '2024-01-20 04:00:00',
               '2024-01-20 05:00:00', '2024-01-20 06:00:00'],
              dtype='datetime64[ns]', freq='h')",A1,"[184.30712345480381, 198.7090512091625, 196.68402070822773, 210.09496318263598, 209.53803367258922, 216.65454606778692, 216.64670926464362, 210.0987464596349, 209.38019744063703, 200.11626606128578, 205.85917224724673, 210.68916148894672, 195.2836239761065, 188.97699562699225, 179.79127149306782, 163.7836323041788, 175.0249524924107, 172.96220712713907, 165.95253942509345, 167.46766553744885, 182.66409913263078, 187.0663785536279, 184.7768980669584, 192.12250275235854]","已知过去24小时交通流量为：[184.30712345480381, 198.7090512091625, 196.68402070822773, 210.09496318263598, 209.53803367258922, 216.65454606778692, 216.64670926464362, 210.0987464596349, 209.38019744063703, 200.11626606128578, 205.85917224724673, 210.68916148894672, 195.2836239761065, 188.97699562699225, 179.79127149306782, 163.7836323041788, 175.0249524924107, 172.96220712713907, 165.95253942509345, 167.46766553744885, 182.66409913263078, 187.0663785536279, 184.7768980669584, 192.12250275235854]，预测未来6小时流量为：","199, 223, 200, 179, 162, 191"
"DatetimeIndex(['2024-01-19 08:00:00', '2024-01-19 09:00:00',
               '2024-01-19 10:00:00', '2024-01-19 11:00:00',
               '2024-01-19 12:00:00', '2024-01-19 13:00:00',
               '2024-01-19 14:00:00', '2024-01-19 15:00:00',
               '2024-01-19 16:00:00', '2024-01-19 17:00:00',
               '2024-01-19 18:00:00', '2024-01-19 19:00:00',
               '2024-01-19 20:00:00', '2024-01-19 21:00:00',
               '2024-01-19 22:00:00', '2024-01-19 23:00:00',
               '2024-01-20 00:00:00', '2024-01-20 01:00:00',
               '2024-01-20 02:00:00', '2024-01-20 03:00:00',
               '2024-01-20 04:00:00', '2024-01-20 05:00:00',
               '2024-01-20 06:00:00', '2024-01-20 07:00:00'],
              dtype='datetime64[ns]', freq='h')",A1,"[122.55536445071101, 132.07590204274788, 148.15777367326456, 141.4363079283154, 151.60982913361659, 133.03289036347059, 150.10854178960963, 149.32197220245547, 143.63470223901507, 135.26963104174038, 127.4539126254567, 124.56372345552987, 111.81572538477369, 114.60904751000896, 120.76168779549425, 118.55725029087849, 111.5751054233982, 106.16603548334739, 108.81688690154715, 110.94897901976806, 107.68677181808457, 113.64177904401592, 129.169751633097, 118.96309619573822]","已知过去24小时交通流量为：[122.55536445071101, 132.07590204274788, 148.15777367326456, 141.4363079283154, 151.60982913361659, 133.03289036347059, 150.10854178960963, 149.32197220245547, 143.63470223901507, 135.26963104174038, 127.4539126254567, 124.56372345552987, 111.81572538477369, 114.60904751000896, 120.76168779549425, 118.55725029087849, 111.5751054233982, 106.16603548334739, 108.81688690154715, 110.94897901976806, 107.68677181808457, 113.64177904401592, 129.169751633097, 118.96309619573822]，预测未来6小时流量为：","131, 146, 134, 121, 112, 140"
"DatetimeIndex(['2024-01-19 09:00:00', '2024-01-19 10:00:00',
               '2024-01-19 11:00:00', '2024-01-19 12:00:00',
               '2024-01-19 13:00:00', '2024-01-19 14:00:00',
               '2024-01-19 15:00:00', '2024-01-19 16:00:00',
               '2024-01-19 17:00:00', '2024-01-19 18:00:00',
               '2024-01-19 19:00:00', '2024-01-19 20:00:00',
               '2024-01-19 21:00:00', '2024-01-19 22:00:00',
               '2024-01-19 23:00:00', '2024-01-20 00:00:00',
               '2024-01-20 01:00:00', '2024-01-20 02:00:00',
               '2024-01-20 03:00:00', '2024-01-20 04:00:00',
               '2024-01-20 05:00:00', '2024-01-20 06:00:00',
               '2024-01-20 07:00:00', '2024-01-20 08:00:00'],
              dtype='datetime64[ns]', freq='h')",A1,"[109.47535220473277, 105.44979003075312, 115.63987648521983, 118.57727622911767, 119.92847001885582, 111.46902634533015, 114.60810908052248, 117.52901925879992, 122.07549330162246, 125.35157717326553, 114.694330217799, 97.69538098353898, 103.4489141966747, 96.6146766604914, 85.74888873232466, 83.89371785747173, 84.13995673295805, 81.61696120174537, 91.69601121769291, 80.21268843352198, 89.98287221525776, 92.96106133198492, 94.09392179394634, 94.0388784543139]","已知过去24小时交通流量为：[109.47535220473277, 105.44979003075312, 115.63987648521983, 118.57727622911767, 119.92847001885582, 111.46902634533015, 114.60810908052248, 117.52901925879992, 122.07549330162246, 125.35157717326553, 114.694330217799, 97.69538098353898, 103.4489141966747, 96.6146766604914, 85.74888873232466, 83.89371785747173, 84.13995673295805, 81.61696120174537, 91.69601121769291, 80.21268843352198, 89.98287221525776, 92.96106133198492, 94.09392179394634, 94.0388784543139]，预测未来6小时流量为：","103, 124, 117, 85, 81, 101"
"DatetimeIndex(['2024-01-19 10:00:00', '2024-01-19 11:00:00',
               '2024-01-19 12:00:00', '2024-01-19 13:00:00',
               '2024-01-19 14:00:00', '2024-01-19 15:00:00',
               '2024-01-19 16:00:00', '2024-01-19 17:00:00',
               '2024-01-19 18:00:00', '2024-01-19 19:00:00',
               '2024-01-19 20:00:00', '2024-01-19 21:00:00',
               '2024-01-19 22:00:00', '2024-01-19 23:00:00',
               '2024-01-20 00:00:00', '2024-01-20 01:00:00',
               '2024-01-20 02:00:00', '2024-01-20 03:00:00',
               '2024-01-20 04:00:00', '2024-01-20 05:00:00',
               '2024-01-20 06:00:00', '2024-01-20 07:00:00',
               '2024-01-20 08:00:00', '2024-01-20 09:00:00'],
              dtype='datetime64[ns]', freq='h')",A1,"[110.04877698151958, 123.87869964764111, 117.66582210785381, 125.51558444174405, 129.85825448733652, 134.12744899521977, 133.66185240900998, 126.19677696773547, 133.4582568343742, 121.0547485404806, 115.95768055581156, 124.718554281606, 117.76227804455904, 102.66923825798021, 99.63740582268422, 88.94109556202739, 93.23429756860371, 91.84043795178285, 88.08427263195318, 104.58500143100238, 94.14812797733053, 107.51062535769522, 101.97844113025698, 108.10425672561323]","已知过去24小时交通流量为：[110.04877698151958, 123.87869964764111, 117.66582210785381, 125.51558444174405, 129.85825448733652, 134.12744899521977, 133.66185240900998, 126.19677696773547, 133.4582568343742, 121.0547485404806, 115.95768055581156, 124.718554281606, 117.76227804455904, 102.66923825798021, 99.63740582268422, 88.94109556202739, 93.23429756860371, 91.84043795178285, 88.08427263195318, 104.58500143100238, 94.14812797733053, 107.51062535769522, 101.97844113025698, 108.10425672561323]，预测未来6小时流量为：","109, 132, 113, 100, 92, 105"
"DatetimeIndex(['2024-01-19 11:00:00', '2024-01-19 12:00:00',
               '2024-01-19 13:00:00', '2024-01-19 14:00:00',
               '2024-01-19 15:00:00', '2024-01-19 16:00:00',
               '2024-01-19 17:00:00', '2024-01-19 18:00:00',
               '2024-01-19 19:00:00', '2024-01-19 20:00:00',
               '2024-01-19 21:00:00', '2024-01-19 22:00:00',
               '2024-01-19 23:00:00', '2024-01-20 00:00:00',
               '2024-01-20 01:00:00', '2024-01-20 02:00:00',
               '2024-01-20 03:00:00', '2024-01-20 04:00:00',
               '2024-01-20 05:00:00', '2024-01-20 06:00:00',
               '2024-01-20 07:00:00', '2024-01-20 08:00:00',
               '2024-01-20 09:00:00', '2024-01-20 10:00:00'],
              dtype='datetime64[ns]', freq='h')",A1,"[193.2533141463169, 213.09315448884772, 216.92157449329144, 211.46570478802164, 220.79467605671024, 217.85320392908295, 224.94919524178275, 219.8324897532537, 211.32252672984316, 201.73152941886286, 208.64076965888492, 207.96014776556228, 195.61896095361976, 191.17450991704217, 192.82200955212235, 183.5408074273325, 187.02470538382647, 182.29964314390958, 176.24188780331636, 183.62867206476028, 191.4371273371754, 197.81637451402108, 203.0003300929323, 204.4174416608924]","已知过去24小时交通流量为：[193.2533141463169, 213.09315448884772, 216.92157449329144, 211.46570478802164, 220.79467605671024, 217.85320392908295, 224.94919524178275, 219.8324897532537, 211.32252672984316, 201.73152941886286, 208.64076965888492, 207.96014776556228, 195.61896095361976, 191.17450991704217, 192.82200955212235, 183.5408074273325, 187.02470538382647, 182.29964314390958, 176.24188780331636, 183.62867206476028, 191.4371273371754, 197.81637451402108, 203.0003300929323, 204.4174416608924]，预测未来6小时流量为：","199, 210, 214, 191, 186, 204"
"DatetimeIndex(['2024-01-19 12:00:00', '2024-01-19 13:00:00',
               '2024-01-19 14:00:00', '2024-01-19 15:00:00',
               '2024-01-19 16:00:00', '2024-01-19 17:00:00',
               '2024-01-19 18:00:00', '2024-01-19 19:00:00',
               '2024-01-19 20:00:00', '2024-01-19 21:00:00',
               '2024-01-19 22:00:00', '2024-01-19 23:00:00',
               '2024-01-20 00:00:00', '2024-01-20 01:00:00',
               '2024-01-20 02:00:00', '2024-01-20 03:00:00',
               '2024-01-20 04:00:00', '2024-01-20 05:00:00',
               '2024-01-20 06:00:00', '2024-01-20 07:00:00',
               '2024-01-20 08:00:00', '2024-01-20 09:00:00',
               '2024-01-20 10:00:00', '2024-01-20 11:00:00'],
              dtype='datetime64[ns]', freq='h')",B2,"[167.80345926497, 173.1239371621897, 174.30926565930073, 176.46316731026945, 194.76382438774036, 194.87968843585165, 182.214019639793, 181.01847441904798, 192.85826287258087, 180.37864392721065, 182.3838197537677, 164.1372510347374, 165.33181350278605, 159.41648815968753, 161.45742778032695, 141.94904495289975, 157.8758308530583, 150.44674674589876, 152.22076106901446, 144.18367875172584, 155.37715777469595, 154.37946511338586, 158.99524470143592, 177.77240177023222]","已知过去24小时交通流量为：[167.80345926497, 173.1239371621897, 174.30926565930073, 176.46316731026945, 194.76382438774036, 194.87968843585165, 182.214019639793, 181.01847441904798, 192.85826287258087, 180.37864392721065, 182.3838197537677, 164.1372510347374, 165.33181350278605, 159.41648815968753, 161.45742778032695, 141.94904495289975, 157.8758308530583, 150.44674674589876, 152.22076106901446, 144.18367875172584, 155.37715777469595, 154.37946511338586, 158.99524470143592, 177.77240177023222]，预测未来6小时流量为：","172, 189, 177, 156, 152, 177"
"DatetimeIndex(['2024-01-19 13:00:00', '2024-01-19 14:00:00',
               '2024-01-19 15:00:00', '2024-01-19 16:00:00',
               '2024-01-19 17:00:00', '2024-01-19 18:00:00',
               '2024-01-19 19:00:00', '2024-01-19 20:00:00',
               '2024-01-19 21:00:00', '2024-01-19 22:00:00',
               '2024-01-19 23:00:00', '2024-01-20 00:00:00',
               '2024-01-20 01:00:00', '2024-01-20 02:00:00',
               '2024-01-20 03:00:00', '2024-01-20 04:00:00',
               '2024-01-20 05:00:00', '2024-01-20 06:00:00',
               '2024-01-20 07:00:00', '2024-01-20 08:00:00',
               '2024-01-20 09:00:00', '2024-01-20 10:00:00',
               '2024-01-20 11:00:00', '2024-01-20 12:00:00'],
              dtype='datetime64[ns]', freq='h')",B2,"[163.0148517494053, 160.57919758310956, 167.9475608824386, 178.9817028226862, 183.32785733327668, 188.82689139693932, 176.7096549246847, 179.00501698564113, 183.1378035718584, 171.17809372417668, 179.14397988240788, 175.5127750112217, 157.67404830375114, 160.63875493217637, 138.07008427459849, 152.65391359516434, 142.57735735098038, 150.74666417861974, 140.46261973670036, 152.52949319782513, 148.35011588386317, 149.29382094525323, 161.94269291733272, 159.50523223306044]","已知过去24小时交通流量为：[163.0148517494053, 160.57919758310956, 167.9475608824386, 178.9817028226862, 183.32785733327668, 188.82689139693932, 176.7096549246847, 179.00501698564113, 183.1378035718584, 171.17809372417668, 179.14397988240788, 175.5127750112217, 157.67404830375114, 160.63875493217637, 138.07008427459849, 152.65391359516434, 142.57735735098038, 150.74666417861974, 140.46261973670036, 152.52949319782513, 148.35011588386317, 149.29382094525323, 161.94269291733272, 159.50523223306044]，预测未来6小时流量为：","161, 180, 187, 151, 146, 171"
"DatetimeIndex(['2024-01-19 14:00:00', '2024-01-19 15:00:00',
               '2024-01-19 16:00:00', '2024-01-19 17:00:00',
               '2024-01-19 18:00:00', '2024-01-19 19:00:00',
               '2024-01-19 20:00:00', '2024-01-19 21:00:00',
               '2024-01-19 22:00:00', '2024-01-19 23:00:00',
               '2024-01-20 00:00:00', '2024-01-20 01:00:00',
               '2024-01-20 02:00:00', '2024-01-20 03:00:00',
               '2024-01-20 04:00:00', '2024-01-20 05:00:00',
               '2024-01-20 06:00:00', '2024-01-20 07:00:00',
               '2024-01-20 08:00:00', '2024-01-20 09:00:00',
               '2024-01-20 10:00:00', '2024-01-20 11:00:00',
               '2024-01-20 12:00:00', '2024-01-20 13:00:00'],
              dtype='datetime64[ns]', freq='h')",C3,"[51.08283037415084, 72.32261591372534, 65.34736439192451, 69.09020640792613, 73.87277450252661, 73.73203939977853, 72.81032420370472, 79.81159043829763, 74.86548897139929, 67.77723090985246, 63.041093436132314, 61.11935094995579, 48.18110806725881, 50.824668747844974, 45.474958455784396, 39.43830081593851, 37.02796294303277, 39.968850426560536, 32.52235689220104, 30.479792371304534, 46.685310021452196, 46.024383913762414, 56.89190360932912, 54.403011568660084]","已知过去24小时交通流量为：[51.08283037415084, 72.32261591372534, 65.34736439192451, 69.09020640792613, 73.87277450252661, 73.73203939977853, 72.81032420370472, 79.81159043829763, 74.86548897139929, 67.77723090985246, 63.041093436132314, 61.11935094995579, 48.18110806725881, 50.824668747844974, 45.474958455784396, 39.43830081593851, 37.02796294303277, 39.968850426560536, 32.52235689220104, 30.479792371304534, 46.685310021452196, 46.024383913762414, 56.89190360932912, 54.403011568660084]，预测未来6小时流量为：","57, 85, 81, 45, 34, 63"
"DatetimeIndex(['2024-01-19 15:00:00', '2024-01-19 16:00:00',
               '2024-01-19 17:00:00', '2024-01-19 18:00:00',
               '2024-01-19 19:00:00', '2024-01-19 20:00:00',
               '2024-01-19 21:00:00', '2024-01-19 22:00:00',
               '2024-01-19 23:00:00', '2024-01-20 00:00:00',
               '2024-01-20 01:00:00', '2024-01-20 02:00:00',
               '2024-01-20 03:00:00', '2024-01-20 04:00:00',
               '2024-01-20 05:00:00', '2024-01-20 06:00:00',
               '2024-01-20 07:00:00', '2024-01-20 08:00:00',
               '2024-01-20 09:00:00', '2024-01-20 10:00:00',
               '2024-01-20 11:00:00', '2024-01-20 12:00:00',
               '2024-01-20 13:00:00', '2024-01-20 14:00:00'],
              dtype='datetime64[ns]', freq='h')",A1,"[53.32644004281502, 57.80077999420216, 60.09606561968651, 81.10143458990873, 80.31411574307089, 81.25363940231821, 75.20274184721958, 78.59122101148351, 78.35336812355239, 71.27760691566685, 67.90236366500692, 65.55221597187106, 49.41369114698241, 45.74572227510589, 45.94426550474777, 46.92645834302015, 33.563071382978336, 30.79738279348549, 32.503586292504224, 36.73538948640052, 44.186160629804924, 44.51842868476454, 51.596418719731304, 63.95623727011669]","已知过去24小时交通流量为：[53.32644004281502, 57.80077999420216, 60.09606561968651, 81.10143458990873, 80.31411574307089, 81.25363940231821, 75.20274184721958, 78.59122101148351, 78.35336812355239, 71.27760691566685, 67.90236366500692, 65.55221597187106, 49.41369114698241, 45.74572227510589, 45.94426550474777, 46.92645834302015, 33.563071382978336, 30.79738279348549, 32.503586292504224, 36.73538948640052, 44.186160629804924, 44.51842868476454, 51.596418719731304, 63.95623727011669]，预测未来6小时流量为：","53, 74, 74, 46, 34, 53"
"DatetimeIndex(['2024-01-19 16:00:00', '2024-01-19 17:00:00',
               '2024-01-19 18:00:00', '2024-01-19 19:00:00',
               '2024-01-19 20:00:00', '2024-01-19 21:00:00',
               '2024-01-19 22:00:00', '2024-01-19 23:00:00',
               '2024-01-20 00:00:00', '2024-01-20 01:00:00',
               '2024-01-20 02:00:00', '2024-01-20 03:00:00',
               '2024-01-20 04:00:00', '2024-01-20 05:00:00',
               '2024-01-20 06:00:00', '2024-01-20 07:00:00',
               '2024-01-20 08:00:00', '2024-01-20 09:00:00',
               '2024-01-20 10:00:00', '2024-01-20 11:00:00',
               '2024-01-20 12:00:00', '2024-01-20 13:00:00',
               '2024-01-20 14:00:00', '2024-01-20 15:00:00'],
              dtype='datetime64[ns]', freq='h')",C3,"[179.35347019196138, 192.7354662204956, 200.04541465258748, 200.41649596615233, 208.29467580672892, 202.37120888596723, 206.34558210099956, 200.63323856475085, 203.08904170875, 201.50444360735798, 190.10874000682765, 188.30264809563036, 189.8655854016234, 175.72762995218568, 170.99468451441695, 166.12889626623235, 167.39684641369834, 162.39518773187635, 172.51266629304405, 175.51936836563414, 170.23215113692564, 166.18486065729837, 175.66275864054393, 186.4026488433853]","已知过去24小时交通流量为：[179.35347019196138, 192.7354662204956, 200.04541465258748, 200.41649596615233, 208.29467580672892, 202.37120888596723, 206.34558210099956, 200.63323856475085, 203.08904170875, 201.50444360735798, 190.10874000682765, 188.30264809563036, 189.8655854016234, 175.72762995218568, 170.99468451441695, 166.12889626623235, 167.39684641369834, 162.39518773187635, 172.51266629304405, 175.51936836563414, 170.23215113692564, 166.18486065729837, 175.66275864054393, 186.4026488433853]，预测未来6小时流量为：","182, 203, 199, 172, 167, 189"
"DatetimeIndex(['2024-01-19 17:00:00', '2024-01-19 18:00:00',
               '2024-01-19 19:00:00', '2024-01-19 20:00:00',
               '2024-01-19 21:00:00', '2024-01-19 22:00:00',
               '2024-01-19 23:00:00', '2024-01-20 00:00:00',
               '2024-01-20 01:00:00', '2024-01-20 02:00:00',
               '2024-01-20 03:00:00', '2024-01-20 04:00:00',
               '2024-01-20 05:00:00', '2024-01-20 06:00:00',
               '2024-01-20 07:00:00', '2024-01-20 08:00:00',
               '2024-01-20 09:00:00', '2024-01-20 10:00:00',
               '2024-01-20 11:00:00', '2024-01-20 12:00:00',
               '2024-01-20 13:00:00', '2024-01-20 14:00:00',
               '2024-01-20 15:00:00', '2024-01-20 16:00:00'],
              dtype='datetime64[ns]', freq='h')",B2,"[164.8099091313267, 175.66613318805955, 181.30559758636588, 182.5617270011861, 181.97842691052145, 186.46419069215335, 190.7864827560614, 180.52082914778254, 178.492786075077, 189.36362496916888, 173.86697098600848, 170.1355539308438, 152.64455379810607, 161.46556689707282, 158.96221637095965, 146.82079566677103, 161.39736125912134, 145.8870068653896, 147.7457256720465, 152.1604187746597, 148.2475310497637, 158.25881977236799, 158.60237432839378, 166.8709939237096]","已知过去24小时交通流量为：[164.8099091313267, 175.66613318805955, 181.30559758636588, 182.5617270011861, 181.97842691052145, 186.46419069215335, 190.7864827560614, 180.52082914778254, 178.492786075077, 189.36362496916888, 173.86697098600848, 170.1355539308438, 152.64455379810607, 161.46556689707282, 158.96221637095965, 146.82079566677103, 161.39736125912134, 145.8870068653896, 147.7457256720465, 152.1604187746597, 148.2475310497637, 158.25881977236799, 158.60237432839378, 166.8709939237096]，预测未来6小时流量为：","170, 186, 177, 159, 145, 161"
"DatetimeIndex(['2024-01-19 18:00:00', '2024-01-19 19:00:00',
               '2024-01-19 20:00:00', '2024-01-19 21:00:00',
               '2024-01-19 22:00:00', '2024-01-19 23:00:00',
               '2024-01-20 00:00:00', '2024-01-20 01:00:00',
               '2024-01-20 02:00:00', '2024-01-20 03:00:00',
               '2024-01-20 04:00:00', '2024-01-20 05:00:00',
               '2024-01-20 06:00:00', '2024-01-20 07:00:00',
               '2024-01-20 08:00:00', '2024-01-20 09:00:00',
               '2024-01-20 10:00:00', '2024-01-20 11:00:00',
               '2024-01-20 12:00:00', '2024-01-20 13:00:00',
               '2024-01-20 14:00:00', '2024-01-20 15:00:00',
               '2024-01-20 16:00:00', '2024-01-20 17:00:00'],
              dtype='datetime64[ns]', freq='h')",C3,"[59.72071339104164, 57.35929968141752, 52.2628351630484, 62.46254094973775, 80.34964529216154, 74.8560079510626, 60.74421002822486, 58.65832386511373, 65.23860325539081, 60.68095578195214, 67.03960168879522, 42.0555199424001, 39.24835577733259, 39.17771111448974, 35.544544099993274, 34.256197267574215, 29.067855631323805, 18.651364764198128, 46.01657713056383, 40.65897233589824, 33.172688286955335, 46.76867105558897, 43.02732447983362, 52.53714171535699]","已知过去24小时交通流量为：[59.72071339104164, 57.35929968141752, 52.2628351630484, 62.46254094973775, 80.34964529216154, 74.8560079510626, 60.74421002822486, 58.65832386511373, 65.23860325539081, 60.68095578195214, 67.03960168879522, 42.0555199424001, 39.24835577733259, 39.17771111448974, 35.544544099993274, 34.256197267574215, 29.067855631323805, 18.651364764198128, 46.01657713056383, 40.65897233589824, 33.172688286955335, 46.76867105558897, 43.02732447983362, 52.53714171535699]，预测未来6小时流量为：","46, 65, 60, 35, 29, 42"
"DatetimeIndex(['2024-01-19 19:00:00', '2024-01-19 20:00:00',
               '2024-01-19 21:00:00', '2024-01-19 22:00:00',
               '2024-01-19 23:00:00', '2024-01-20 00:00:00',
               '2024-01-20 01:00:00', '2024-01-20 02:00:00',
               '2024-01-20 03:00:00', '2024-01-20 04:00:00',
               '2024-01-20 05:00:00', '2024-01-20 06:00:00',
               '2024-01-20 07:00:00', '2024-01-20 08:00:00',
               '2024-01-20 09:00:00', '2024-01-20 10:00:00',
               '2024-01-20 11:00:00', '2024-01-20 12:00:00',
               '2024-01-20 13:00:00', '2024-01-20 14:00:00',
               '2024-01-20 15:00:00', '2024-01-20 16:00:00',
               '2024-01-20 17:00:00', '2024-01-20 18:00:00'],
              dtype='datetime64[ns]', freq='h')",C3,"[113.22870447113229, 102.45498203288406, 132.70754609107058, 121.17072802333587, 119.6185884990586, 121.5928261485516, 135.47894448691537, 124.89131473581052, 127.70563214067575, 132.0801818661469, 123.2307434490407, 109.3263447408861, 113.25796219654782, 99.19943205519178, 96.97033710561847, 97.01095335692912, 81.8813905897741, 90.62290688112687, 96.65489992655156, 85.50814783230092, 103.10461926333923, 94.09757231153645, 102.57567776896626, 105.5620654109104]","已知过去24小时交通流量为：[113.22870447113229, 102.45498203288406, 132.70754609107058, 121.17072802333587, 119.6185884990586, 121.5928261485516, 135.47894448691537, 124.89131473581052, 127.70563214067575, 132.0801818661469, 123.2307434490407, 109.3263447408861, 113.25796219654782, 99.19943205519178, 96.97033710561847, 97.01095335692912, 81.8813905897741, 90.62290688112687, 96.65489992655156, 85.50814783230092, 103.10461926333923, 94.09757231153645, 102.57567776896626, 105.5620654109104]，预测未来6小时流量为：","110, 129, 118, 94, 84, 105"
